#Temperature [K] | Cv  | H | S 
0.0 0.0 797.2745134370481 0.0
50.0 66.3693516591093 796.7170016936786 36.11565594720897
100.0 135.13579695553378 793.2180385202117 103.93430364470721
150.0 193.99926845714631 786.3529815934512 170.1756431447927
200.0 246.01179057530334 776.2551044946491 233.21042236923424
250.0 294.83575676493103 763.0792518582176 293.4022397308771
300.0 340.5309488495752 746.9537319268264 351.2506015658579
350.0 382.27300301046245 727.9902157871547 406.932741584411
400.0 419.720536749176 706.2961979711348 460.4703318846385
450.0 453.0631098361565 681.9788439877352 511.86958400135705
500.0 482.77950025011705 655.1442109385746 561.1719093079226
550.0 509.4312084829264 625.8952756300891 608.457779007446
600.0 533.5425151393333 594.330258001063 653.8345665501772
650.0 555.54983606858 560.5416331536396 697.4225552055563
700.0 575.7930836846801 524.6157740124626 739.3440768740522
750.0 594.5273384767406 486.63303718495416 779.7166029023209
800.0 611.9412664124198 446.6681087282592 818.6490926164702
850.0 628.175242731205 404.7904723157268 856.2405836311663
900.0 643.3363076483622 361.0649107449765 892.5801406457599
950.0 657.5093341459612 315.551989817302 927.747526168865
1000.0 670.7648080094979 268.30849956447275 961.8141836521057
