-5.635258611711171397e+03
-5.629375111886308332e+03
-5.616798242164090880e+03
-5.602675691804492999e+03
-5.587733344372032661e+03
-5.573031613663730241e+03
-5.562114513287944646e+03
-5.556707242290960494e+03
-5.556329613274638177e+03
-5.559696111741848654e+03
