distance,energy
2.8,-28.666136289731984
3.1555555555555554,-28.584714489433953
3.511111111111111,-28.503673174169244
3.8666666666666663,-28.448595071252466
4.222222222222222,-28.41146180528261
4.5777777777777775,-28.386122241921456
4.933333333333334,-28.367879746556248
5.288888888888889,-28.35522872161235
5.644444444444444,-28.348754354018435
6.0,-28.344848981921967
