1.000000000000000000e+01,-4.622984351169995421e+02
2.000000000000000000e+01,-4.622984928706733285e+02
3.000000000000000000e+01,-4.622986013376655592e+02
4.000000000000000000e+01,-4.622987818909403472e+02
5.000000000000000000e+01,-4.622990524676085329e+02
6.000000000000000000e+01,-4.622994257380751719e+02
7.000000000000000000e+01,-4.622999103813114630e+02
8.000000000000000000e+01,-4.623005122232379449e+02
9.000000000000000000e+01,-4.623012349169951563e+02
1.000000000000000000e+02,-4.623020804168496056e+02
1.100000000000000000e+02,-4.623030493803539116e+02
1.200000000000000000e+02,-4.623041415247328132e+02
1.300000000000000000e+02,-4.623053559291804504e+02
1.400000000000000000e+02,-4.623066912753835709e+02
1.500000000000000000e+02,-4.623081460271066589e+02
1.600000000000000000e+02,-4.623097185562271534e+02
1.700000000000000000e+02,-4.623114072255573888e+02
1.800000000000000000e+02,-4.623132104390228960e+02
1.900000000000000000e+02,-4.623151266685426322e+02
2.000000000000000000e+02,-4.623171544651586373e+02
2.100000000000000000e+02,-4.623192924601466984e+02
2.200000000000000000e+02,-4.623215393602376366e+02
2.300000000000000000e+02,-4.623238939397945728e+02
2.400000000000000000e+02,-4.623263550318164903e+02
2.500000000000000000e+02,-4.623289215189227548e+02
2.600000000000000000e+02,-4.623315923249892307e+02
2.700000000000000000e+02,-4.623343664077640938e+02
2.800000000000000000e+02,-4.623372427525876560e+02
2.900000000000000000e+02,-4.623402203672060864e+02
