1.000000000000000000e+01,-4.627805101181083955e+02
2.000000000000000000e+01,-4.627805678717822389e+02
3.000000000000000000e+01,-4.627806763387744127e+02
4.000000000000000000e+01,-4.627808568920492576e+02
5.000000000000000000e+01,-4.627811274687173864e+02
6.000000000000000000e+01,-4.627815007391840822e+02
7.000000000000000000e+01,-4.627819853824203165e+02
8.000000000000000000e+01,-4.627825872243467984e+02
9.000000000000000000e+01,-4.627833099181040666e+02
1.000000000000000000e+02,-4.627841554179585160e+02
1.100000000000000000e+02,-4.627851243814627651e+02
1.200000000000000000e+02,-4.627862165258416667e+02
1.300000000000000000e+02,-4.627874309302893039e+02
1.400000000000000000e+02,-4.627887662764924244e+02
1.500000000000000000e+02,-4.627902210282155124e+02
1.600000000000000000e+02,-4.627917935573360069e+02
1.700000000000000000e+02,-4.627934822266662991e+02
1.800000000000000000e+02,-4.627952854401317495e+02
1.900000000000000000e+02,-4.627972016696514856e+02
2.000000000000000000e+02,-4.627992294662674908e+02
2.100000000000000000e+02,-4.628013674612555519e+02
2.200000000000000000e+02,-4.628036143613464901e+02
2.300000000000000000e+02,-4.628059689409034831e+02
2.400000000000000000e+02,-4.628084300329253438e+02
2.500000000000000000e+02,-4.628109965200316651e+02
2.600000000000000000e+02,-4.628136673260980842e+02
2.700000000000000000e+02,-4.628164414088730041e+02
2.800000000000000000e+02,-4.628193177536965663e+02
2.900000000000000000e+02,-4.628222953683149967e+02
