1.000000000000000000e+01,-4.623299042016930684e+02
2.000000000000000000e+01,-4.623299619553668549e+02
3.000000000000000000e+01,-4.623300704223590856e+02
4.000000000000000000e+01,-4.623302509756338736e+02
5.000000000000000000e+01,-4.623305215523020593e+02
6.000000000000000000e+01,-4.623308948227686983e+02
7.000000000000000000e+01,-4.623313794660049894e+02
8.000000000000000000e+01,-4.623319813079314713e+02
9.000000000000000000e+01,-4.623327040016886826e+02
1.000000000000000000e+02,-4.623335495015431320e+02
1.100000000000000000e+02,-4.623345184650474380e+02
1.200000000000000000e+02,-4.623356106094263396e+02
1.300000000000000000e+02,-4.623368250138739768e+02
1.400000000000000000e+02,-4.623381603600770973e+02
1.500000000000000000e+02,-4.623396151118001853e+02
1.600000000000000000e+02,-4.623411876409206798e+02
1.700000000000000000e+02,-4.623428763102509151e+02
1.800000000000000000e+02,-4.623446795237164224e+02
1.900000000000000000e+02,-4.623465957532361585e+02
2.000000000000000000e+02,-4.623486235498521637e+02
2.100000000000000000e+02,-4.623507615448402248e+02
2.200000000000000000e+02,-4.623530084449311630e+02
2.300000000000000000e+02,-4.623553630244880992e+02
2.400000000000000000e+02,-4.623578241165100167e+02
2.500000000000000000e+02,-4.623603906036162812e+02
2.600000000000000000e+02,-4.623630614096827571e+02
2.700000000000000000e+02,-4.623658354924576201e+02
2.800000000000000000e+02,-4.623687118372811824e+02
2.900000000000000000e+02,-4.623716894518996128e+02
