1.000000000000000000e+01,-4.683855600013053504e+02
2.000000000000000000e+01,-4.683856177549791937e+02
3.000000000000000000e+01,-4.683857262219714244e+02
4.000000000000000000e+01,-4.683859067752462124e+02
5.000000000000000000e+01,-4.683861773519143412e+02
6.000000000000000000e+01,-4.683865506223810371e+02
7.000000000000000000e+01,-4.683870352656172713e+02
8.000000000000000000e+01,-4.683876371075437532e+02
9.000000000000000000e+01,-4.683883598013010214e+02
1.000000000000000000e+02,-4.683892053011554708e+02
1.100000000000000000e+02,-4.683901742646597199e+02
1.200000000000000000e+02,-4.683912664090386784e+02
1.300000000000000000e+02,-4.683924808134863156e+02
1.400000000000000000e+02,-4.683938161596893792e+02
1.500000000000000000e+02,-4.683952709114125241e+02
1.600000000000000000e+02,-4.683968434405330186e+02
1.700000000000000000e+02,-4.683985321098632539e+02
1.800000000000000000e+02,-4.684003353233287612e+02
1.900000000000000000e+02,-4.684022515528484405e+02
2.000000000000000000e+02,-4.684042793494645025e+02
2.100000000000000000e+02,-4.684064173444525636e+02
2.200000000000000000e+02,-4.684086642445434450e+02
2.300000000000000000e+02,-4.684110188241004380e+02
2.400000000000000000e+02,-4.684134799161222986e+02
2.500000000000000000e+02,-4.684160464032286200e+02
2.600000000000000000e+02,-4.684187172092950391e+02
2.700000000000000000e+02,-4.684214912920699589e+02
2.800000000000000000e+02,-4.684243676368935212e+02
2.900000000000000000e+02,-4.684273452515119516e+02
